document_id,text,meta,created_at,updated_at,annotations_approved_by_id,project_id
433,e. presents or directs an obscene performance or participates in that portion thereof which makes it obscene; or,{},2020-05-20 21:12:08.966855+00,2020-05-20 21:12:08.966872+00,,12
434,h. performs an obscene act or otherwise presents an obscene exhibition of his body in a public place.,{},2020-05-20 21:12:08.968479+00,2020-05-20 21:12:08.968496+00,,12
435,"""Many decisions have recognized that these terms of obscenity statutes are not precise.",{},2020-05-20 21:12:08.970164+00,2020-05-20 21:12:08.970181+00,,12
436,"This Court, however, has consistently held that lack of precision is not itself offensive to the requirements of due process.",{},2020-05-20 21:12:08.971807+00,2020-05-20 21:12:08.971825+00,,12
437,...[T]he Constitution does not require impossible standards; all that is required it that the language conveys sufficiently definite warning as to the proscribed conduct when measured by common understanding and practices.,{},2020-05-20 21:12:08.973321+00,2020-05-20 21:12:08.973338+00,,12
438,"...' United States v. Petrillo, 332 U.S. 1, 7-8, 67 S. Ct. 1538, 1542, 91 L.Ed.",{},2020-05-20 21:12:08.977826+00,2020-05-20 21:12:08.977845+00,,12
439,"These words, applied according to the proper standard for judging obscenity ... give adequate warning to conduct proscribed and mark",{},2020-05-20 21:12:08.979402+00,2020-05-20 21:12:08.979421+00,,12
440,"Miller v. California, supra at 2617, n.",{},2020-05-20 21:12:08.980885+00,2020-05-20 21:12:08.98091+00,,12
441,"Handing v. United States, supra at 2904.",{},2020-05-20 21:12:08.982484+00,2020-05-20 21:12:08.982501+00,,12
442,"at 2670, n.",{},2020-05-20 21:12:08.984043+00,2020-05-20 21:12:08.98406+00,,12
443,"while the Court in Miller did refer to ""specific prerequisites"" which ""will provide fair notice to a dealer in such materials,"" 413 U.S., at 27, 93 S. Ct. at 2616, the Court immediately thereafter quoted the language of the Court in Roth v. United States, 354 U.S., at 491-492, 77 S. Ct., at 1312-1313, concluding with these words:",{},2020-05-20 21:12:08.98561+00,2020-05-20 21:12:08.985629+00,,12
444,"""That there may be marginal cases in which it is difficult to determine the side of the line on which particular fact situation falls is no sufficient reason to hold the language to ambiguous to define a criminal offense..."" 413 U.S., at 28 n.",{},2020-05-20 21:12:08.98713+00,2020-05-20 21:12:08.987148+00,,12
445,"10, 93 S. Ct. at 2617.",{},2020-05-20 21:12:08.988678+00,2020-05-20 21:12:08.988697+00,,12
446,"The Miller cases, important as they were in enunciating a constitutional test for obscenity to which a majority of the Court subscribed for the first time in a numbers of years, were intended neither as legislative drafting handbooks or as manuals of jury instructions...",{},2020-05-20 21:12:08.990119+00,2020-05-20 21:12:08.990137+00,,12
447,We do not hold .,{},2020-05-20 21:12:08.99159+00,2020-05-20 21:12:08.991607+00,,12
448,that all States,{},2020-05-20 21:12:08.99303+00,2020-05-20 21:12:08.993047+00,,12
449,"at 2615, n 6.",{},2020-05-20 21:12:08.994482+00,2020-05-20 21:12:08.994499+00,,12
450,(h) performs and obscene act or otherwise presents an obscene exhibition of his body in a public place.,{},2020-05-20 21:12:08.996068+00,2020-05-20 21:12:08.996085+00,,12
451,"In Hamling, the court stated that:",{},2020-05-20 21:12:08.997628+00,2020-05-20 21:12:08.99765+00,,12
452,"The definition of obscenity ... is not a question of fact, but one of law; the word is not merely a generic or descriptive term, but a legal term of art. (citations omitted) .",{},2020-05-20 21:12:08.999208+00,2020-05-20 21:12:08.999225+00,,12
453,The legal definition of obscenity does not change with each indictment; it is a term sufficiently definite in legal meaning to give a defendant notice of the charge against him.,{},2020-05-20 21:12:09.000748+00,2020-05-20 21:12:09.000765+00,,12
454,(citations omitted) .,{},2020-05-20 21:12:09.002313+00,2020-05-20 21:12:09.002332+00,,12
455,the various component parts of the constitutional definition of obscenity need not be alleged ... in order to establish its sufficiency .,{},2020-05-20 21:12:09.003923+00,2020-05-20 21:12:09.003972+00,,12
456,"Hamling v. United States, supra at 2908.",{},2020-05-20 21:12:09.00584+00,2020-05-20 21:12:09.005857+00,,12
457,"Your own personal, social or moral views on material such as that shown in the complaint may not be considered for purposes of determining the obscenity of the material here in question.",{},2020-05-20 21:12:09.007536+00,2020-05-20 21:12:09.007554+00,,12
458,The controlling community is the entire territory of Guam.,{},2020-05-20 21:12:09.009009+00,2020-05-20 21:12:09.009026+00,,12
459,"In that regard, you may consider evidence concerning the standards of any local community in Guam for such bearing, if any, as you may determine it has upon the question of what the territory-wide standard is.",{},2020-05-20 21:12:09.010448+00,2020-05-20 21:12:09.010465+00,,12
460,"The standard of any such local community may not be taken, in and of itself, to establish the territory-wide standard, thought it may be considered as some evidence of what the territory-wide standard is.",{},2020-05-20 21:12:09.011884+00,2020-05-20 21:12:09.011901+00,,12
461,"Any material or performance is obscene if considered as a whole, applying contemporary community standards:",{},2020-05-20 21:12:09.013303+00,2020-05-20 21:12:09.013319+00,,12
462,Its predominant appeal is to prurient interest;,{},2020-05-20 21:12:09.014766+00,2020-05-20 21:12:09.014783+00,,12
463,"It goes substantially beyond customary limits of candor in the description or representation of nudity, sex or excretion; and",{},2020-05-20 21:12:09.016253+00,2020-05-20 21:12:09.016272+00,,12
464,It is utterly without redeeming social importance.,{},2020-05-20 21:12:09.017749+00,2020-05-20 21:12:09.017768+00,,12
465,A quotation from Voltaire in the flyleaf of a book will not constitutionally redeem an otherwise obscene publication.,{},2020-05-20 21:12:09.019226+00,2020-05-20 21:12:09.019244+00,,12
1370,"Superior Court, 566 P. 2d 327 (1977), the court held that:",{},2020-05-20 21:14:34.527539+00,2020-05-20 21:14:34.527569+00,,13
466,"The above-entitled action is a special proceedings brought before the Court on behalf of the minor child, Brenda, natural daughter of the respondent, Barbara Finona.",{},2020-05-20 21:12:09.020832+00,2020-05-20 21:12:09.020851+00,,12
467,"Brenda, the minor daughter of the respondent, was represented by Alberto J.C.",{},2020-05-20 21:12:09.02255+00,2020-05-20 21:12:09.022574+00,,12
468,"Lamorena III, Esquire.",{},2020-05-20 21:12:09.024084+00,2020-05-20 21:12:09.024101+00,,12
469,"The petition came before this Court for hearing on February 14, 1980.",{},2020-05-20 21:12:09.025503+00,2020-05-20 21:12:09.025519+00,,12
470,"On September 20, 1979, the petitioner, an attorney at law, was appointed by this Court to represent the interests of the said minor, Brenda.",{},2020-05-20 21:12:09.027013+00,2020-05-20 21:12:09.02703+00,,12
471,"Brenda was born on September 7, 1979.",{},2020-05-20 21:12:09.028459+00,2020-05-20 21:12:09.028476+00,,12
472,"On September 20, 1979 based upon an application by the",{},2020-05-20 21:12:09.029889+00,2020-05-20 21:12:09.029905+00,,12
473,"Department of Public Health and Social Services, a temporary removal order was made and Brenda was placed in foster care.",{},2020-05-20 21:12:09.03132+00,2020-05-20 21:12:09.031336+00,,12
474,"The natural mother, Barbara, is a minor who is presently in the Department of Youth Affairs dormitory.",{},2020-05-20 21:12:09.032783+00,2020-05-20 21:12:09.032801+00,,12
475,"The natural father is, however, unknown.",{},2020-05-20 21:12:09.034833+00,2020-05-20 21:12:09.03485+00,,12
476,"Prior to the birth of Brenda, she (Barbara) was constantly involved in runaway proceedings and associated with stealing and burglary charges.",{},2020-05-20 21:12:09.036294+00,2020-05-20 21:12:09.036315+00,,12
477,Barbara is mentally retarded.,{},2020-05-20 21:12:09.037902+00,2020-05-20 21:12:09.037922+00,,12
478,"After the child, Brenda, was born her habitual running did not cease.",{},2020-05-20 21:12:09.039404+00,2020-05-20 21:12:09.039422+00,,12
479,On occasion she would leave Brenda unattended.,{},2020-05-20 21:12:09.040843+00,2020-05-20 21:12:09.040868+00,,12
480,"It was on December 10, 1979 that Barbara and Brenda were missing from the caretaker's home.",{},2020-05-20 21:12:09.042308+00,2020-05-20 21:12:09.042325+00,,12
481,Barbara had taken her baby to the Guam International Airport and had abandoned the baby in the restroom.,{},2020-05-20 21:12:09.043753+00,2020-05-20 21:12:09.04377+00,,12
482,"In reviewing the Child Welfare Services Social Worker's reports, it is evident that termination is in the child's best interest.",{},2020-05-20 21:12:09.045174+00,2020-05-20 21:12:09.045191+00,,12
483,The factual situation in this case is sufficient grounds for termination.,{},2020-05-20 21:12:09.04663+00,2020-05-20 21:12:09.046647+00,,12
1533,(emphasis ours.),{},2020-05-20 21:14:59.199518+00,2020-05-20 21:14:59.19955+00,,17
484,"Section 231.3(a), (c), (1), (2), Juvenile Court Act. Public Law 13-133, Chapter III.",{},2020-05-20 21:12:09.048594+00,2020-05-20 21:12:09.048611+00,,12
485,"In view of the foregoing, the mother-child relationship is severed.",{},2020-05-20 21:12:09.050279+00,2020-05-20 21:12:09.050295+00,,12
486,Petition to terminate is GRANTED.,{},2020-05-20 21:12:09.051768+00,2020-05-20 21:12:09.051785+00,,12
487,This is an interlocutory appeal after the Trial Court granted Defendant's motion to suppress a firearm which was seized after a search warrant was issued for the search of Defendant's house.,{},2020-05-20 21:12:09.053218+00,2020-05-20 21:12:09.053234+00,,12
488,The sole issue before us is whether the affidavit and the testimony given to the judge issuing the search warrant were legally sufficient.,{},2020-05-20 21:12:09.05466+00,2020-05-20 21:12:09.054677+00,,12
489,We find that they were and we reverse the Order granting the motion to suppress.,{},2020-05-20 21:12:09.056107+00,2020-05-20 21:12:09.056124+00,,12
490,The testimony before the Judge issuing the search was in a little more detail about the controlled buy at Rico's.,{},2020-05-20 21:12:09.05752+00,2020-05-20 21:12:09.057563+00,,12
491,"After the search warrant was issued, a search of Defendant’s house produced no narcotics but a firearm was found in the house.",{},2020-05-20 21:12:09.058995+00,2020-05-20 21:12:09.059018+00,,12
492,"The Trial Court granted the motion to suppress on the grounds that (1) they made by the ""CRI"" was not a supervised buy about which Officer Klinge was competent to testify from firsthand knowledge and (2) there was not presented sufficient showing that the ""CRI"" was reliable.",{},2020-05-20 21:12:09.060446+00,2020-05-20 21:12:09.060462+00,,12
493,"Appellee concedes that hearsay evidence may properly be considered by a magistrate in issuing a search warrant, so long as there is a substantial basis for believing the hearsay to be credible.",{},2020-05-20 21:12:09.061969+00,2020-05-20 21:12:09.061985+00,,12
494,"McCray v. Illinois, 386 U.S. 300, 87 S.Ct.",{},2020-05-20 21:12:09.063409+00,2020-05-20 21:12:09.063426+00,,12
495,"1056, 18 L.Ed 2d 62. reh.",{},2020-05-20 21:12:09.065015+00,2020-05-20 21:12:09.065033+00,,12
496,den.,{},2020-05-20 21:12:09.066468+00,2020-05-20 21:12:09.066484+00,,12
497,"386 U.S. 1042, 87 S.Ct.",{},2020-05-20 21:12:09.067921+00,2020-05-20 21:12:09.067937+00,,12
